"Url","State","Bill ID","Name","Summary","AI Summary","Bill Type","Committee Category","Keywords","Last Action","Action Date","Sponsors","Sponsor List","Bill Progress","Actions","Versions","Tracked","Created","Last Amendment","Notes","Position"
"https://www.billtrack50.com/billdetail/1818866","AL","SB79","Sex-based terms, defined; vital statistics, report sex as male or female at birth required, legislative policy regarding sex and gender identity established","Sex-based terms, defined; vital statistics, report sex as male or female at birth required, legislative policy regarding sex and gender identity established","This bill establishes a legislative framework in Alabama that defines sex-based terms and sets policy regarding sex and gender identity. The bill declares that there are only two sexes (male and female), which are determined objectively at birth, and aims to bring clarity to laws addressing sex discrimination. It defines specific terms like ""male,"" ""female,"" ""man,"" and ""woman"" based on reproductive biological characteristics, emphasizing that while men and women are legally equal, they are not physically identical. The bill requires all state agencies, school districts, and public institutions collecting vital statistics to categorize individuals as either male or female, with provisions for marking ""unknown"" in cases where sex cannot be medically determined. The legislation prohibits discrimination based on sex while allowing for separate single-sex spaces when biological differences, privacy, safety, or fairness are relevant. Importantly, the bill recognizes individuals with differences in sex development (DSDs or intersex conditions) and mandates their accommodation under state and federal law. The definitions and provisions are intended to protect women's rights, maintain privacy in sex-specific spaces, and provide consistent legal interpretation across various contexts. The bill is set to become effective on October 1, 2025, and includes a severability clause to ensure that if any part of the act is found invalid, the remaining provisions will still stand.","Bill","Government Affairs, Health and Social Services","Forbids Unfair Treatment, Gender Identity Established, Point Produces Ova, Point Produces Sperm, Services Specifically Provided, Additional Data Points, Collected Data Set, Includes Includes Lands, Common Sex-Based Words, Means Judicial Circuit","Enacted","02/13/2025","8","April Weaver (R)*, Lance Bell (R), Steve Livingston (R), Clyde Chambliss (R), Garlan Gudger (R), David Sessions (R), Keith Kelley (R), Will Barfoot (R)","Signed/Enacted/Adopted","29","3","78","02/05/2025","02/12/2025","","Support"
"https://www.billtrack50.com/billdetail/1849282","AR","HB1615","To Amend The Law Concerning Religious Nondiscrimination.","AN ACT TO AMEND THE LAW CONCERNING RELIGIOUS NONDISCRIMINATION; AND FOR OTHER PURPOSES.","This bill amends Arkansas law to provide comprehensive protections for religious beliefs and individuals' rights related to religious convictions, particularly concerning marriage and biological sex. The bill expands existing religious nondiscrimination statutes to explicitly prohibit government discrimination against religious organizations, individuals, and students based on their sincerely held religious beliefs. It defines new terms like ""belief about biological sex or marriage"" and provides protections for individuals in various contexts, including professional licensing, education, and workplace settings. The law prevents state government from taking discriminatory actions against people who decline to provide services, maintain separate facilities, or participate in activities that conflict with their religious beliefs about marriage or biological sex. It also allows government employees to seek recusal from performing marriage-related duties if those duties conflict with their religious beliefs, with safeguards to ensure constitutional rights are not unduly burdened. The bill requires that any restrictions on religious beliefs must meet a high legal standard, being essential to further a compelling governmental interest and using the least restrictive means possible. Overall, the legislation aims to protect religious freedom and prevent government-based discrimination against individuals and organizations with traditional religious views about marriage and gender.","Bill","Justice","Compelling Governmental Interest, Vehicle Service Rentals, Wedding Venue Rentals, Disc Jockey Services, Expressive Conduct Occurs, Similar Marriage-Related Services, Governmental Entity Due, Performing Work Duties, Similar Marriage-Related Goods, Expressive Conduct Based","Notification that HB1615 is now Act 677","04/16/2025","13","Robin Lundstrum (R)*, Gary Stubblefield (R)*, Howard Beaty (R), Alyssa Brown (R), Rebecca Burkes (R), Joey Carr (R), Brad Hall (R), Jack Ladyman (R), Wayne Long (R), Mindy McAlindon (R), Ryan Rose (R), Randy Torres (R), Steve Unger (R)","Signed/Enacted/Adopted","48","2","71","02/27/2025","04/21/2025","","Support"
"https://www.billtrack50.com/billdetail/1754794","AZ","SB1003","Public schools; restrooms; reasonable accommodations","An Act amending title 15, chapter 1, article 1, Arizona Revised Statutes, by adding section 15-120.05; relating to public schools.","This bill establishes new rules for restroom and changing facility accommodations in public schools, requiring schools to provide reasonable accommodations for students who are uncomfortable using facilities designated for their biological sex. Specifically, if a student requests in writing, the school must offer alternatives like single-occupancy restrooms or employee facilities, but cannot allow the student to use facilities designated for the opposite sex while others are present. The bill creates legal mechanisms for students to take action if their accommodation requests are denied, allowing them to sue the school for monetary damages related to psychological, emotional, or physical harm. The legislation defines ""sex"" as a person's biological sex at birth and provides clear definitions for changing facilities and restrooms. Students who successfully sue the school are entitled to recover attorney fees and costs, and have two years from the alleged violation to file a claim. The bill also preserves existing accommodations for students with disabilities and young children needing physical assistance. The legislation is titled the ""Arizona Accommodations for All Children Act"" and aims to provide clear guidelines for addressing students' privacy and comfort concerns in school facilities.","Bill","Education, Government Affairs","Alleged Violation Occurred, Claims Arising Pursuant, Government-Issued Identification Document, Recover Monetary Damages, Physical Harm Suffered, Immutable Biological Sex, Share Sleeping Quarters, Public School Building, Public School Gave, Prohibit Public Schools","Transmitted to Governor","05/06/2025","1","John Kavanagh (R)*","Passed","32","2","52","12/03/2024","02/10/2025","","Support"
"https://www.billtrack50.com/billdetail/1850919","FL","H1495","Gender Identity Employment Practices","An act relating to gender identity employment practices; providing a short title; creating s. 110.1051, F.S.; providing definitions; specifying an employment policy of this state relating to a person's sex; providing applicability; prohibiting employees and contractors of certain employers from being required to use certain pronouns or requiring such employer to use a pronoun that does not correspond to the employee's or contractor's sex; prohibiting certain forms from offering specified options relating to an applicant's sex; prohibiting adverse personnel action on the basis of deeply held religious, moral, conscience-based, or biology-based beliefs; providing administrative and civil remedies; providing reasonable attorney fees and costs; authorizing the Department of Management Services to adopt rules; amending s. 760.10, F.S.; providing that it is an unlawful employment practice for certain employers to require certain training, instruction, or activity as a condition of employment; defining the term ""employer""; reenacting s. 760.11(1) and (15), F.S., relating to administrative and civil remedies, to incorporate the amendment made to s. 760.10, F.S., in references thereto; providing an effective date.","This bill, titled the ""Freedom of Conscience in the Workplace Act,"" establishes new regulations regarding gender identity and employment practices in Florida. The legislation defines key terms like ""sex"" as a biological classification based on reproductive characteristics, and introduces a state policy that a person's sex is an immutable trait. The bill prohibits employees and contractors from being required to use preferred pronouns that do not correspond to a person's biological sex, and prevents employers from taking adverse personnel actions against workers who hold religious, moral, or biology-based beliefs about gender. Additionally, the bill restricts employment forms from offering non-binary sex options and prohibits state-funded employers from mandating training or instruction related to sexual orientation, gender identity, or gender expression. The legislation provides administrative and civil remedies for employees who believe they have been wrongfully treated, including the potential for attorney fees and costs. The bill defines ""gender ideology"" critically, describing it as a false belief that replaces biological sex with a subjective sense of gender identity. Notably, the bill will take effect on July 1, 2025, and applies to state, county, municipal, and special district employers, with specific exceptions for individuals with verifiable disorders of sex development.","Bill","Government Affairs","Deeply Held Religious, External Genitalia Present, Joint Labor-Management Committee, Registered Mail Send, Specific Reproductive Role, Biochemically Verifiable Disorder, Immutable Biological Trait, Civil Remedies Provided, Related Employment Form, Wrong Sexed Body","Indefinitely postponed and withdrawn from consideration","05/03/2025","3","Rachel Plakon (R)*, Doug Bankson (R), Kim Kendall (R)","In Committee","7","1","73","02/28/2025","02/28/2025","","Support"
"https://www.billtrack50.com/billdetail/1851054","FL","S0440","Gender Identity Employment Practices","An act relating to gender identity employment practices; providing a short title; creating s. 110.1051, F.S.; defining terms; specifying an employment policy of this state relating to a person’s sex; providing applicability; prohibiting employees and contractors of certain employers from being required to use certain pronouns or requiring such employer to use a pronoun that does not correspond to the employee’s or contractor’s sex; prohibiting specified options relating to an applicant’s sex from being included on certain employment forms; authorizing the Department of Management Services to adopt rules; amending s. 760.10, F.S.; providing that it is an unlawful employment practice for the state or any county, municipality, special district, or other political subdivision to require certain training, instruction, or activity as a condition of employment; reenacting s. 760.11(1) and (15), F.S., relating to administrative and civil remedies, to incorporate the amendment made to s. 760.10, F.S., in references thereto; providing an effective date.","This bill, titled the ""Freedom of Conscience in the Workplace Act,"" establishes new regulations regarding gender identity and employment practices in Florida. The bill defines key terms such as ""sex"" (based on biological reproductive characteristics) and ""gender identity"" (described as a subjective sense of self disconnected from biological reality), and creates a state policy that a person's sex is an immutable biological trait. The legislation prohibits employees and contractors from being required to use preferred pronouns that do not correspond to a person's biological sex, and prevents employers from being forced to use alternative pronouns. Additionally, the bill restricts employment forms from offering options beyond male and female and makes it an unlawful employment practice for state and local government entities to require training or instruction on gender identity as a condition of employment. The bill provides exceptions for individuals with verifiable disorders of sex development and allows the Department of Management Services to create rules for implementing these provisions. The legislation will take effect on July 1, 2025, and aims to establish clear guidelines about gender identity in workplace settings, prioritizing biological sex as the primary means of personal identification.","Bill","Justice","Deeply Held Religious, External Genitalia Present, Joint Labor-Management Committee, Registered Mail Send, Specific Reproductive Role, Biochemically Verifiable Disorder, Immutable Biological Trait, Assessed Gender Identity, “Gender Ideology” Means, Wrong Sexed Body","Indefinitely postponed and withdrawn from consideration","05/03/2025","1","Governmental Oversight and Accountability, Stan McClain (R)*","In Committee","13","2","68","02/28/2025","03/26/2025","","Support"
"https://www.billtrack50.com/billdetail/1806092","GA","HB127","Education; number of accumulated sick leave days for teachers and other school personnel; increase from three to five","AN ACT To amend Article 1 of Chapter 1 of Title 20 of the Official Code of Georgia Annotated, relating to general provisions relative to education, so as to provide that local education agencies and postsecondary institutions shall not promote, support, or maintain any programs or activities that advocate for diversity, equity, and inclusion; to provide for exceptions; to provide for sanctions; to provide for definitions; to provide for related matters; to provide for an effective date and applicability; to repeal conflicting laws; and for other purposes.","This bill proposes significant restrictions on diversity, equity, and inclusion (DEI) programs in Georgia's local education agencies and postsecondary institutions. The legislation defines DEI broadly, prohibiting any programs or activities that promote different treatment or provide special benefits based on race, color, sex, ethnicity, national origin, gender identity, or sexual orientation. The bill specifically bars institutions from promoting contested concepts like implicit bias, cultural appropriation, intersectionality, and systemic oppression. Postsecondary institutions that violate these provisions could face withholding of state funding, including funds for scholarships, loans, and grants. Local education agencies could also have their state funding reduced if they fail to comply. The bill includes exceptions for athletics programs and multiple occupancy restroom policies, and explicitly states that it does not prohibit compliance with existing anti-discrimination laws. The legislation is set to take effect on July 1, 2025, and will apply to the 2025-2026 school and academic years for local education agencies and postsecondary institutions, respectively.","Bill","Education","Include Funds Provided, Intercollegiate Athletics Program, Multiple Occupancy Restroom, Completion Special School, Local Education Agencies, Local Education Agency, Technical College System, Provide Special Benefits, Postsecondary Institution Directly, Postsecondary Institution Relating","Floor Amendment - Sen Floor Amend 20","04/03/2025","7","Brent Cox (R)*, Rob Leverett (R)*, Carmen Rice (R)*, Carter Barrett (R)*, Chris Erwin (R)*, Mitchell Horner (R)*, Max Burns (R)","Crossed Over","42","2","69","01/27/2025","03/28/2025","","Support"
"https://www.billtrack50.com/billdetail/1818504","GA","HB267","Riley Gaines Act; enact","AN ACT To amend various titles of the Official Code of Georgia Annotated so as to provide for separate restroom and changing areas for males and females in schools; to provide for sleeping arrangements on school trips to be made according to sex; to provide for rules and regulations; to provide for noncompliance; to provide for private causes of action; to provide for exceptions; to provide for certain athletic activities to be designated as either for males, females, or coeducational; to prohibit males from participating in certain athletic activities designated as being for females; to provide for a method to determine sex; to provide for schools to be protected from complaints for compliance with statutes; to provide for definitions throughout the Official Code of Georgia Annotated of certain terms relating to sex; to provide for legislative findings on the importance of certain distinctions between the sexes; to require any collector of vital statistics throughout this state to identify each individual as either male or female; to replace the term ""gender"" throughout the Code with ""sex""; to provide for definitions; to provide for conforming changes; to provide for a short title; to provide for related matters; to repeal conflicting laws; and for other purposes.","This bill, named the Riley Gaines Act, comprehensively addresses issues related to sex-based distinctions in educational settings across Georgia, focusing primarily on athletics, restroom usage, and privacy. The bill defines ""sex"" strictly as biological sex determined at or near birth, and requires public schools, local school systems, and postsecondary institutions to designate restrooms, changing areas, and athletic teams based on biological sex. Key provisions include prohibiting males from competing on female athletic teams, requiring separate sleeping arrangements by sex during school trips, and allowing single-sex teams based on competitive skill or contact sports. The bill provides mechanisms for enforcement, including allowing private causes of action for individuals who believe their rights have been violated, and requires vital statistics collectors to identify individuals as either male or female. Additionally, the bill replaces the term ""gender"" with ""sex"" throughout Georgia's legal code and includes legislative findings emphasizing the importance of biological sex distinctions. The bill aims to protect what it describes as privacy, safety, and fairness in educational settings, particularly in athletic contexts, by establishing clear sex-based guidelines for facilities, competitions, and accommodations.","Bill","Education, Justice","Controlled Substance Prescription, Defendant Intentionally Selected, Independent Toileting Behavior, Intermediate Constitutional Scrutiny, Medically Verifiable Diagnosis, Meet Minimum Standards, Morbidly Obese Patients, Patient Record Systems, Tuition Equalization Grants, Reproductive System Capable","Senate Judiciary: Hb 267 Subcommittee (17:00:00 3/19/2025 125 CAP)","03/19/2025","6","Josh Bonner (R)*, Jan Jones (R)*, Will Wade (R)*, Ginny Ehrhart (R)*, Sandy Donatucci (R)*, Todd Jones (R)*","Crossed Over","11","4","153","02/04/2025","02/27/2025","","Support"
"https://www.billtrack50.com/billdetail/1849958","GA","HB660","State government; prohibit coverage of expenses for any transition related intervention under state health benefit plan or with any state funds","AN ACT To amend Chapter 18 of Title 45, Chapter 4 of Title 49, and Chapter 1 of Title 50 of the Official Code of Georgia Annotated, relating to the employees' insurance and benefits plans, public assistance, and general provisions relative to state government, respectively, so as to prohibit coverage of expenses for any transition related intervention under the state health benefit plan or with any state funds; to provide for definitions; to prohibit state healthcare facilities and healthcare providers employed by the state from providing any transition related intervention; to prohibit correctional facilities owned or operated by the state and healthcare providers employed at such facilities from providing any transition related intervention; to provide for related matters; to provide for legislative findings; to provide for an effective date; to repeal conflicting laws; and for other purposes.","This bill prohibits the state of Georgia from covering or providing any ""transition related interventions"" for individuals, particularly focusing on medical procedures related to gender transition. The bill defines such interventions as medical procedures aimed at helping an individual identify with a gender different from their biological sex at birth, including surgeries, hormone treatments, and puberty blockers. Starting January 1, 2026, the state health plan will not cover expenses for these interventions, and state-owned healthcare facilities, correctional facilities, and state-employed healthcare providers are prohibited from performing them. The bill includes exceptions for treating congenital defects, physical injuries, or medical complications, but explicitly excludes gender dysphoria and related mental health conditions from these exceptions. The legislation is part of what the bill describes as protecting individuals from ""radical gender ideology"" and follows previous legislation banning such interventions for minors. However, the bill does not prevent individuals or local governments from purchasing separate coverage for transition-related interventions using non-state funds. The bill's findings suggest a significant increase in gender dysphoria diagnoses and aims to restrict state support for transition-related medical procedures.","Bill","Business and Industry","Healthcare Providers Employed, Massive Unexplained Rise, Nonsurgical Treatment Consisting, Supraphysiological Hormone Dosage, Radical Gender Ideology, Transition Related Intervention, Healthcare Facility Owned, Healthcare Provider Performs, Medically Verifiable Disorder, Suppress Pubertal Development","House Second Readers","03/03/2025","5","Brent Cox (R)*, Rick Jasperse (R)*, Carmen Rice (R)*, Mitchell Scoggins (R)*, Lauren McDonald (R)*","Introduced","3","1","67","02/27/2025","02/28/2025","","Support"
"https://www.billtrack50.com/billdetail/1808035","GA","SB39","Employees' Insurance and Benefits Plans; expenses for gender-affirming care under the state health benefit plan or with any state funds; prohibit coverage","AN ACT To amend Chapter 18 of Title 45, Chapter 4 of Title 49, and Chapter 1 of Title 50 of the Official Code of Georgia Annotated, relating to the employees' insurance and benefits plans, public assistance, and general provisions relative to state government, respectively, so as to prohibit coverage of expenses for any transition related intervention under the state health benefit plan or with any state funds; to provide for definitions; to prohibit state healthcare facilities and healthcare providers employed by the state from providing any transition related intervention; to prohibit correctional facilities owned or operated by the state and healthcare providers employed at such facilities from providing any transition related intervention; to provide for related matters; to provide for legislative findings; to provide for an effective date; to repeal conflicting laws; and for other purposes.","This bill prohibits the state of Georgia from covering or providing ""transition related interventions"" for individuals seeking gender-affirming medical care, effective January 1, 2026. The legislation defines transition related interventions as medical procedures or treatments intended to help an individual identify with a gender different from their sex assigned at birth, and explicitly excludes coverage for these interventions under the state health benefit plan, medical assistance programs, and in state-owned healthcare facilities and correctional institutions. The bill provides narrow exceptions for treating congenital defects, physical injuries, or medical complications, but specifically excludes gender dysphoria, gender identity disorder, and similar conditions from these exceptions. The legislation notes that while state funds cannot be used for such interventions, individuals or local governments may still purchase separate coverage using non-state funds. The bill's legislative findings suggest that the law is intended to protect against what the bill describes as a ""radical gender ideology"" and follows previous legislation restricting gender-affirming care for minors. The bill applies to all state-funded healthcare settings, including state employee health plans, public assistance programs, and state-operated healthcare facilities and correctional institutions.","Bill","Business and Industry, Health and Social Services","Healthcare Providers Employed, Massive Unexplained Rise, Nonsurgical Treatment Consisting, Supraphysiological Hormone Dosage, Radical Gender Ideology, Transition Related Intervention, Healthcare Facility Owned, Healthcare Provider Employed, Healthcare Provider Performs, Medically Verifiable Disorder","House Withdrawn, Recommitted","04/04/2025","29","Blake Tillery (R)*, Carden Summers (R)*, Randy Robertson (R)*, Ben Watson (R)*, Larry Walker (R)*, John Albers (R)*, Frank Ginn (R)*, Bill Cowsert (R)*, Steve Gooch (R)*, John Kennedy (R)*, Max Burns (R)*, Chuck Hufstetler (R)*, Bo Hatchett (R)*, Rick Williams (R)*, Chuck Payne (R)*, Drew Echols (R)*, Brandon Beach (R)*, Greg Dolezal (R)*, Sam Watson (R)*, Russ Goodman (R)*, Lee Anderson (R)*, Marty Harbin (R)*, Matt Brass (R)*, Brian Strickland (R)*, Clint Dixon (R)*, Timothy Bearden (R)*, Freddie Sims (D)*, Ed Harbison (D)*, Brent Cox (R)","Crossed Over","17","4","84","01/28/2025","04/01/2025","","Support"
"https://www.billtrack50.com/billdetail/1823810","GA","SB120","Education; public schools, local education agencies, and public postsecondary institutions shall not promote, support, or maintain any programs or activities that advocate for diversity, equity, and inclusion","AN ACT To amend Article 1 of Chapter 1 of Title 20 of the Official Code of Georgia Annotated, relating to general provisions relative to education, so as to provide that local education agencies and postsecondary institutions shall not promote, support, or maintain any programs or activities that advocate for diversity, equity, and inclusion; to provide for sanctions; to provide for definitions; to provide for related matters; to provide for an effective date and applicability; to repeal conflicting laws; and for other purposes.","This bill prohibits local education agencies (such as school districts) and postsecondary institutions in Georgia (including University System and Technical College System schools) from promoting, supporting, or maintaining any programs or activities that advocate for diversity, equity, and inclusion (DEI). The bill broadly defines DEI to include efforts that provide different treatment, special benefits, or preferential policies based on race, color, sex, ethnicity, national origin, gender identity, or sexual orientation. For postsecondary institutions, this also includes promoting contested academic concepts like unconscious bias, intersectionality, and social justice. The bill establishes significant financial penalties for non-compliance, allowing the state to withhold state funding or state-administered federal funding from institutions that violate these restrictions. The law would take effect on July 1, 2025, and apply to the 2025-2026 school and academic years. Importantly, the bill explicitly states that it does not prohibit compliance with existing state or federal antidiscrimination laws, and aims to restrict what it considers preferential or ideological programming rather than basic legal protections against discrimination.","Bill","Education","Include Funds Provided, Local Education Agencies, Local Education Agency, Technical College System, Completion Special School, Provide Special Benefits, Postsecondary Institution Directly, Public Postsecondary Institutions, Postsecondary Institutions, Public Schools","House Floor Amendment - Floor Amend 1 AM 61 0005","03/07/2025","16","Marty Harbin (R)*, Steve Gooch (R)*, Max Burns (R)*, John Albers (R)*, Frank Ginn (R)*, Billy Hickman (R)*, Carden Summers (R)*, Colton Moore (R)*, Sam Watson (R)*, Rick Williams (R)*, Timothy Bearden (R)*, Jason Anavitarte (R)*, Chuck Payne (R)*, Matt Brass (R)*, Brandon Beach (R)*, Lee Anderson (R)*","In Committee","7","2","70","02/06/2025","03/03/2025","","Support"
